166.945		223.858		110.142
76.966		180.958		116.43
133.055		76.1415		189.858
223.034		119.042		183.57
182.52		205.68		206.655
92.5416		162.779		212.943
119.111		94.2728		92.5998
207.239		140.78		86.2738
163.562		225.123		111.479
75.4345		178.616		117.804
136.438		74.8766		188.521
224.566		121.384		182.195
180.889		205.727		207.4
92.7609		159.22		213.726
120.735		94.3052		91.8376
206.87		144.337		85.5649
160.147		226.224		112.874
74.0122		176.192		119.146
139.853		73.7761		187.126
225.988		123.808		180.854
179.265		205.695		208.162
93.1301		155.663		214.435
122.348		94.4174		91.0604
206.352		147.884		84.9314
156.705		227.158		114.324
72.702		173.691		120.453
143.295		72.8423		185.676
227.298		126.309		179.547
177.652		205.583		208.94
93.6481		152.116		215.069
123.947		94.6089		90.2699
205.686		151.413		84.3744
153.246		227.923		115.826
71.5066		171.119		121.722
146.754		72.0767		184.174
228.493		128.881		178.278
176.053		205.391		209.73
94.3136		148.587		215.626
125.529		94.8792		89.4679
204.875		154.917		83.895
149.774		228.519		117.377
70.4281		168.481		122.95
150.226		71.4808		182.623
229.572		131.519		177.05
174.471		205.121		210.532
95.125		145.083		216.105
127.09		95.2278		88.656
203.92		158.39		83.4942
146.299		228.945		118.973
69.4688		165.783		124.135
153.701		71.0554		181.027
230.531		134.217		175.865
172.91		204.772		211.344
96.0802		141.61		216.506
128.626		95.6536		87.8361
202.823		161.823		83.1726
142.827		229.199		120.612
68.6304		163.03		125.276
157.173		70.8011		179.388
231.37		136.97		174.725
171.374		204.346		212.164
97.1771		138.177		216.827
130.136		96.1558		87.0099
201.587		165.209		82.9309
139.365		229.282		122.289
67.9146		160.228		126.368
160.635		70.7183		177.711
232.085		139.772		173.632
169.864		203.844		212.99
98.4131		134.791		217.069
131.615		96.7331		86.1794
200.215		168.542		82.7694
135.922		229.193		124.001
67.3225		157.384		127.411
164.078		70.8068		175.999
232.677		142.616		172.589
168.384		203.267		213.821
99.7854		131.458		217.231
133.062		97.3844		85.3462
198.709		171.815		82.6884
132.503		228.934		125.745
66.8554		154.503		128.402
167.497		71.0662		174.255
233.145		145.497		171.598
166.938		202.616		214.654
101.291		128.185		217.312
134.472		98.108		84.5121
197.074		175.021		82.6879
129.116		228.504		127.516
66.514		151.592		129.34
170.884		71.4955		172.484
233.486		148.408		170.66
165.528		201.892		215.488
102.926		124.979		217.312
135.843		98.9023		83.6791
195.313		178.153		82.7679
125.768		227.906		129.311
66.2988		148.656		130.222
174.232		72.0938		170.689
233.701		151.344		169.778
164.157		201.098		216.321
104.687		121.847		217.232
137.173		99.7657		82.8488
193.429		181.205		82.928
122.466		227.141		131.126
66.2101		145.702		131.047
177.534		72.8593		168.874
233.79		154.298		168.953
162.827		200.234		217.151
106.571		118.795		217.072
138.458		100.696		82.0232
191.427		184.171		83.1679
119.217		226.21		132.958
66.2479		142.736		131.813
180.783		73.7902		167.042
233.752		157.265		168.187
161.542		199.304		217.977
108.573		115.829		216.832
139.696		101.692		81.2039
189.312		187.044		83.4869
116.028		225.116		134.802
66.4119		139.764		132.519
183.972		74.8844		165.198
233.588		160.236		167.481
160.304		198.308		218.796
110.688		112.956		216.513
140.884		102.75		80.3928
187.087		189.819		83.8842
112.905		223.861		136.655
66.7016		136.792		133.163
187.095		76.1392		163.345
233.298		163.208		166.837
159.116		197.25		219.607
112.913		110.181		216.116
142.021		103.869		79.5915
184.759		192.49		84.359
109.854		222.448		138.512
67.1162		133.827		133.745
190.146		77.5518		161.488
232.884		166.173		166.255
157.979		196.131		220.408
115.241		107.51		215.641
143.103		105.047		78.8019
182.331		195.053		84.9101
106.882		220.881		140.371
67.6547		130.875		134.263
193.118		79.1189		159.629
232.345		169.125		165.738
156.896		194.953		221.198
117.669		104.947		215.09
144.13		106.28		78.0255
179.809		197.5		85.5363
103.995		219.163		142.226
68.3158		127.942		134.715
196.005		80.837		157.774
231.684		172.058		165.285
155.87		193.72		221.974
120.191		102.5		214.464
145.098		107.566		77.2641
177.199		199.829		86.2362
101.199		217.298		144.075
69.0978		125.035		135.103
198.801		82.7023		155.925
230.902		174.965		164.897
154.902		192.434		222.736
122.801		100.171		213.764
146.005		108.902		76.5194
174.506		202.033		87.0082
98.4994		215.289		145.912
69.9991		122.158		135.424
201.501		84.7107		154.088
230.001		177.842		164.576
153.994		191.098		223.481
125.494		97.9671		212.992
146.851		110.285		75.7928
171.736		204.109		87.8506
95.9018		213.142		147.736
71.0174		119.319		135.678
204.098		86.8576		152.264
228.983		180.681		164.322
153.149		189.715		224.207
128.264		95.8912		212.149
147.634		111.713		75.0859
168.894		206.052		88.7616
93.4114		210.862		149.541
72.1506		116.522		135.865
206.589		89.1384		150.459
227.849		183.478		164.135
152.366		188.287		224.914
131.106		93.9478		211.238
148.351		113.182		74.4004
165.988		207.859		89.7391
91.0334		208.452		151.324
73.3961		113.775		135.985
208.967		91.5481		148.676
226.604		186.225		164.015
151.649		186.818		225.6
134.012		92.1408		210.261
149.001		114.69		73.7375
163.023		209.526		90.7812
88.7725		205.919		153.081
74.7511		111.082		136.037
211.228		94.0815		146.919
225.249		188.918		163.963
150.999		185.31		226.262
136.977		90.4737		209.219
149.584		116.233		73.0988
160.005		211.05		91.8854
86.6332		203.267		154.809
76.2127		108.449		136.022
213.367		96.7329		145.191
223.787		191.551		163.978
150.416		183.767		226.901
139.995		88.9498		208.115
150.099		117.807		72.4855
156.941		212.428		93.0494
84.6199		200.503		156.504
77.7776		105.882		135.94
215.38		99.4968		143.496
222.222		194.118		164.06
149.901		182.193		227.514
143.059		87.572		206.951
150.543		119.41		71.8991
153.837		213.657		94.2707
82.7365		197.633		158.162
79.4424		103.386		135.79
217.263		102.367		141.838
220.558		196.614		164.21
149.457		180.59		228.101
146.163		86.3429		205.729
150.917		121.038		71.3407
150.701		214.735		95.5468
80.9868		194.662		159.781
81.2035		100.965		135.575
219.013		105.338		140.219
218.797		199.035		164.425
149.083		178.962		228.659
149.299		85.2649		204.453
151.22		122.687		70.8115
147.537		215.66		96.8748
79.3742		191.598		161.356
83.0571		98.6253		135.293
220.626		108.402		138.644
216.943		201.375		164.707
148.78		177.313		229.189
152.463		84.34		203.125
151.452		124.355		70.3126
144.354		216.43		98.2519
77.9018		188.446		162.886
84.9991		96.3712		134.947
222.098		111.554		137.114
215.001		203.629		165.054
148.548		175.645		229.687
155.646		83.5698		201.748
151.611		126.037		69.8452
141.158		217.044		99.6752
76.5726		185.214		164.366
87.0254		94.2073		134.536
223.427		114.786		135.634
212.975		205.793		165.464
148.389		173.962		230.155
158.842		82.9557		200.325
151.699		127.731		69.4101
137.956		217.501		101.142
75.3891		181.908		165.793
89.1317		92.138		134.062
224.611		118.092		134.207
210.868		207.862		165.938
148.301		172.269		230.59
162.044		82.4987		198.858
151.714		129.432		69.0084
134.754		217.8		102.648
74.3535		178.536		167.165
91.3133		90.1675		133.525
225.646		121.464		132.835
208.687		209.832		166.475
148.286		170.568		230.992
165.246		82.1996		197.352
151.657		131.138		68.6408
131.559		217.941		104.192
73.4677		175.104		168.479
93.5657		88.2998		132.928
226.532		124.896		131.521
206.434		211.7		167.072
148.343		168.862		231.359
168.441		82.0586		195.808
151.528		132.843		68.3081
128.378		217.924		105.769
72.7334		171.62		169.732
95.8841		86.5385		132.272
227.267		128.38		130.268
204.116		213.461		167.728
148.471		167.157		231.692
171.622		82.0758		194.231
151.329		134.546		68.0111
125.217		217.749		107.376
72.1518		168.09		170.923
98.2635		84.8873		131.558
227.848		131.91		129.077
201.737		215.113		168.442
148.671		165.454		231.989
174.783		82.2509		192.624
151.058		136.242		67.7503
122.083		217.417		109.01
71.724		164.524		172.047
100.699		83.3494		130.787
228.276		135.476		127.953
199.301		216.651		169.213
148.942		163.758		232.25
177.917		82.5833		190.99
150.717		137.928		67.5264
118.983		216.928		110.668
71.4505		160.928		173.103
103.185		81.9279		129.962
228.549		139.072		126.897
196.815		218.072		170.038
149.283		162.072		232.474
181.017		83.0719		189.332
150.307		139.6		67.3397
115.922		216.284		112.345
71.3317		157.309		174.09
105.717		80.6255		129.084
228.668		142.691		125.91
194.283		219.375		170.916
149.693		160.399		232.66
184.078		83.7156		187.655
149.829		141.256		67.1907
112.908		215.487		114.04
71.3676		153.676		175.005
108.289		79.4448		128.156
228.632		146.324		124.995
191.712		220.555		171.844
150.171		158.744		232.809
187.092		84.5127		185.961
149.284		142.891		67.0797
109.947		214.539		115.747
71.5579		150.036		175.846
110.895		78.388		127.179
228.442		149.964		124.154
189.105		221.612		172.821
150.716		157.109		232.92
190.053		85.4613		184.253
148.673		144.502		67.0069
107.044		213.441		117.463
71.9019		146.396		176.611
113.531		77.4573		126.155
228.098		153.604		123.389
186.469		222.543		173.845
151.327		155.498		232.993
192.956		86.5591		182.537
147.998		146.086		66.9725
104.206		212.196		119.185
72.3986		142.765		177.3
116.191		76.6543		125.088
227.601		157.235		122.7
183.809		223.346		174.912
152.002		153.914		233.027
195.794		87.8036		180.815
147.26		147.639		66.9765
101.438		210.808		120.91
73.0469		139.15		177.911
118.869		75.9805		123.978
226.953		160.851		122.089
181.131		224.02		176.022
152.74		152.361		233.023
198.562		89.192		179.09
146.461		149.159		67.019
98.7466		209.279		122.633
73.8449		135.557		178.443
121.559		75.4371		122.829
226.155		164.443		121.557
178.441		224.563		177.171
153.539		150.841		232.981
201.253		90.7211		177.367
145.602		150.642		67.0998
96.1368		207.613		124.351
74.791		131.996		178.894
124.256		75.0251		121.643
225.209		168.004		121.106
175.744		224.975		178.357
154.398		149.358		232.9
203.863		92.3874		175.649
144.686		152.085		67.2188
93.614		205.813		126.06
75.8828		128.472		179.265
126.955		74.7452		120.423
224.117		171.528		120.735
173.045		225.255		179.577
155.314		147.914		232.781
206.386		94.1873		173.94
143.715		153.486		67.3757
91.1834		203.883		127.758
77.1178		124.995		179.554
129.649		74.5976		119.171
222.882		175.005		120.446
170.351		225.402		180.829
156.285		146.514		232.624
208.817		96.1168		172.242
142.69		154.842		67.5702
88.8499		201.828		129.44
78.4932		121.57		179.76
132.334		74.5826		117.89
221.507		178.43		120.24
167.666		225.417		182.11
157.31		145.158		232.43
211.15		98.1715		170.56
141.615		156.149		67.8018
86.6183		199.653		131.103
80.006		118.204		179.885
135.003		74.6999		116.583
219.994		181.796		120.115
164.997		225.3		183.417
158.385		143.851		232.198
213.382		100.347		168.897
140.491		157.405		68.0703
84.4931		197.361		132.744
81.6527		114.906		179.926
137.651		74.9491		115.253
218.347		185.094		120.074
162.349		225.051		184.747
159.509		142.595		231.93
215.507		102.639		167.256
139.321		158.607		68.3748
82.4786		194.959		134.358
83.4297		111.681		179.886
140.272		75.3294		113.902
216.57		188.319		120.114
159.728		224.671		186.098
160.679		141.393		231.625
217.521		105.041		165.642
138.107		159.754		68.7149
80.5787		192.45		135.944
85.333		108.536		179.763
142.861		75.8399		112.534
214.667		191.464		120.237
157.139		224.16		187.466
161.893		140.246		231.285
219.421		107.55		164.056
136.852		160.843		69.0897
78.7974		189.841		137.497
87.3584		105.478		179.558
145.414		76.4793		111.151
212.642		194.522		120.442
154.586		223.521		188.849
163.148		139.157		230.91
221.203		110.159		162.503
135.56		161.872		69.4987
77.1381		187.138		139.015
89.5016		102.512		179.273
147.923		77.2461		109.756
210.498		197.488		120.727
152.077		222.754		190.244
164.44		138.128		230.501
222.862		112.862		160.985
134.231		162.838		69.9407
75.6042		184.345		140.495
91.7579		99.6456		178.906
150.385		78.1384		108.352
208.242		200.354		121.094
149.615		221.862		191.648
165.769		137.162		230.059
224.396		115.655		159.505
132.871		163.74		70.4151
74.1986		181.469		141.932
94.1224		96.8838		178.46
152.794		79.1542		106.943
205.878		203.116		121.54
147.206		220.846		193.057
167.129		136.26		229.585
225.801		118.531		158.068
131.48		164.576		70.9207
72.9241		178.517		143.325
96.5899		94.2324		177.936
155.146		80.2912		105.531
203.41		205.768		122.064
144.854		219.709		194.469
168.52		135.424		229.079
227.076		121.483		156.675
130.063		165.344		71.4566
71.7832		175.494		144.671
99.1551		91.6966		177.334
157.435		81.5468		104.119
200.845		208.303		122.666
142.565		218.453		195.881
169.937		134.656		228.543
228.217		124.506		155.329
128.623		166.043		72.0216
70.778		172.407		145.967
101.813		89.2817		176.656
159.657		82.9183		102.711
198.187		210.718		123.344
140.343		217.082		197.289
171.377		133.957		227.978
229.222		127.593		154.033
127.161		166.672		72.6146
69.9105		169.262		147.21
104.556		86.9925		175.904
161.808		84.4025		101.309
195.444		213.008		124.096
138.193		215.598		198.691
172.839		133.328		227.385
230.09		130.738		152.79
125.683		167.23		73.2343
69.1821		166.067		148.398
107.381		84.8336		175.08
163.882		85.9962		99.9159
192.619		215.166		124.92
136.118		214.004		200.084
174.317		132.77		226.766
230.818		133.933		151.602
124.19		167.714		73.8794
68.5944		162.827		149.529
110.28		82.8092		174.184
165.876		87.6958		98.5351
189.72		217.191		125.816
134.124		212.304		201.465
175.81		132.286		226.121
231.406		137.173		150.471
122.686		168.125		74.5487
68.1482		159.551		150.599
113.248		80.9234		173.22
167.786		89.4978		97.1693
186.752		219.077		126.78
132.214		210.502		202.831
177.314		131.875		225.451
231.852		140.449		149.401
121.175		168.462		75.2408
67.8443		156.244		151.608
116.277		79.1799		172.189
169.608		91.3981		95.8216
183.723		220.82		127.811
130.392		208.602		204.179
178.825		131.538		224.759
232.156		143.756		148.392
119.659		168.724		75.9542
67.683		152.914		152.553
119.363		77.5821		171.094
171.338		93.3926		94.4946
180.637		222.418		128.906
128.662		206.607		205.506
180.341		131.276		224.046
232.317		147.086		147.447
118.141		168.911		76.6874
67.6646		149.567		153.433
122.497		76.1332		169.937
172.973		95.477		93.1911
177.503		223.867		130.063
127.027		204.523		206.809
181.859		131.089		223.313
232.335		150.433		146.567
116.625		169.023		77.439
67.7888		146.212		154.245
125.674		74.8359		168.72
174.51		97.6469		91.914
174.326		225.164		131.28
125.49		202.353		208.086
183.375		130.977		222.561
232.211		153.788		145.755
115.114		169.058		78.2075
68.0552		142.854		154.988
128.887		73.6926		167.447
175.946		99.8974		90.6659
171.113		226.307		132.553
124.054		200.103		209.334
184.886		130.941		221.793
231.945		157.146		145.012
113.611		169.019		78.9912
68.4629		139.5		155.661
132.128		72.7056		166.119
177.277		102.224		89.4493
167.872		227.294		133.881
122.723		197.776		210.551
186.389		130.981		221.009
231.537		160.499		144.339
112.119		168.904		79.7885
69.011		136.159		156.262
135.392		71.8766		164.74
178.501		104.621		88.2668
164.608		228.123		135.26
121.499		195.379		211.733
187.881		131.096		220.211
230.989		163.841		143.738
110.642		168.714		80.5978
69.698		132.837		156.791
138.672		71.2072		163.314
179.616		107.085		87.1209
161.328		228.793		136.686
120.384		192.915		212.879
189.358		131.286		219.402
230.302		167.163		143.209
109.183		168.45		81.4176
70.5222		129.54		157.245
141.959		70.6984		161.842
180.62		109.609		86.014
158.041		229.302		138.158
119.38		190.391		213.986
190.817		131.55		218.582
229.478		170.46		142.755
107.744		168.112		82.246
71.4818		126.276		157.626
145.249		70.351		160.328
181.511		112.188		84.9483
154.751		229.649		139.672
118.489		187.812		215.052
192.256		131.888		217.754
228.518		173.724		142.374
106.328		167.702		83.0814
72.5746		123.051		157.931
148.533		70.1656		158.775
182.287		114.817		83.926
151.467		229.834		141.225
117.713		185.183		216.074
193.672		132.298		216.919
227.425		176.949		142.069
104.94		167.219		83.9222
73.798		119.872		158.16
151.805		70.1422		157.187
182.946		117.49		82.9494
148.195		229.858		142.813
117.054		182.51		217.051
195.06		132.781		216.078
226.202		180.128		141.84
103.58		166.666		84.7665
75.1493		116.746		158.314
155.057		70.2807		155.567
183.488		120.201		82.0202
144.943		229.719		144.433
116.512		179.799		217.98
196.42		133.334		215.233
224.851		183.254		141.686
102.253		166.044		85.6128
76.6255		113.679		158.391
158.285		70.5804		153.919
183.912		122.945		81.1406
141.715		229.42		146.081
116.088		177.055		218.859
197.747		133.956		214.387
223.374		186.321		141.609
100.961		165.353		86.4593
78.2233		110.677		158.392
161.479		71.0405		152.245
184.217		125.717		80.3123
138.521		228.959		147.755
115.783		174.283		219.688
199.039		134.647		213.541
221.777		189.323		141.608
99.7065		164.596		87.3042
79.9391		107.747		158.318
164.635		71.6598		150.55
184.402		128.509		79.5369
135.365		228.34		149.45
115.598		171.491		220.463
200.294		135.404		212.696
220.061		192.253		141.682
98.4924		163.775		88.1459
81.7693		104.894		158.167
167.745		72.4367		148.838
184.468		131.317		78.8161
132.255		227.563		151.162
115.532		168.683		221.184
201.508		136.225		211.854
218.231		195.105		141.833
97.321		162.891		88.9827
83.7097		102.125		157.942
170.803		73.3694		147.11
184.414		134.134		78.1514
129.197		226.631		152.89
115.586		165.866		221.849
202.679		137.109		211.017
216.29		197.874		142.058
96.1949		161.945		89.8129
85.7562		99.4456		157.642
173.802		74.4556		145.373
184.241		136.955		77.5439
126.198		225.544		154.627
115.759		163.045		222.456
203.805		138.055		210.187
214.244		200.554		142.358
95.1162		160.941		90.6349
87.9044		96.8603		157.268
176.737		75.6928		143.628
183.949		139.774		76.9951
123.263		224.307		156.372
116.051		160.226		223.005
204.884		139.059		209.365
212.096		203.14		142.732
94.0873		159.881		91.4469
90.1495		94.3748		156.821
179.602		77.0782		141.88
183.54		142.584		76.5059
120.398		222.922		158.12
116.46		157.416		223.494
205.913		140.119		208.553
209.85		205.625		143.179
93.1103		158.766		92.2475
92.4868		91.9942		156.302
182.39		78.6086		140.132
183.014		145.38		76.0774
117.61		221.391		159.868
116.986		154.62		223.923
206.89		141.234		207.753
207.513		208.006		143.698
92.187		157.599		93.0349
94.9112		89.7233		155.713
185.096		80.2807		138.388
182.372		148.157		75.7104
114.904		219.719		161.612
117.628		151.843		224.29
207.813		142.401		206.965
205.089		210.277		144.287
91.3194		156.383		93.8076
97.4176		87.5666		155.054
187.715		82.0906		136.652
181.617		150.907		75.4055
112.285		217.909		163.348
118.383		149.093		224.595
208.681		143.617		206.192
202.582		212.433		144.946
90.5093		155.121		94.5641
100		85.5286		154.328
190.24		84.0344		134.927
180.749		153.627		75.1635
109.76		215.966		165.073
119.251		146.373		224.837
209.491		144.879		205.436
200		214.471		145.672
89.7582		153.815		95.3029
102.654		83.6133		153.536
192.668		86.1078		133.218
179.772		156.309		74.9846
107.332		213.892		166.782
120.228		143.691		225.015
210.242		146.185		204.697
197.346		216.387		146.464
89.0677		152.467		96.0226
105.374		81.8244		152.679
194.992		88.3062		131.526
178.686		158.949		74.8693
105.008		211.694		168.474
121.314		141.051		225.131
210.932		147.533		203.977
194.626		218.175		147.321
88.4392		151.081		96.7216
108.153		80.1656		151.761
197.209		90.6249		129.857
177.496		161.541		74.8177
102.791		209.375		170.143
122.504		138.459		225.182
211.561		148.919		203.278
191.847		219.834		148.239
87.8738		149.661		97.3988
110.985		78.64		150.782
199.314		93.0588		128.213
176.202		164.079		74.8298
100.686		206.941		171.787
123.798		135.921		225.17
212.126		150.339		202.601
189.015		221.36		149.218
87.3728		148.208		98.0527
113.866		77.2507		149.745
201.302		95.6026		126.598
174.809		166.56		74.9057
98.6979		204.397		173.402
125.191		133.44		225.094
212.627		151.792		201.947
186.134		222.749		150.255
86.937		146.726		98.682
116.788		76.0004		148.652
203.17		98.2509		125.015
173.319		168.976		75.045
96.8299		201.749		174.985
126.681		131.024		224.955
213.063		153.274		201.318
183.212		223.999		151.348
86.5674		145.218		99.2856
119.745		74.8915		147.506
204.914		100.998		123.467
171.736		171.324		75.2474
95.0859		199.002		176.533
128.264		128.676		224.753
213.433		154.782		200.714
180.255		225.108		152.494
86.2646		143.687		99.8623
122.732		73.926		146.308
206.531		103.838		121.958
170.063		173.599		75.5124
93.4694		196.162		178.042
129.937		126.401		224.488
213.735		156.313		200.138
177.268		226.074		153.692
86.0291		142.137		100.411
125.742		73.1058		145.063
208.017		106.764		120.491
168.304		175.796		75.8394
91.9834		193.236		179.509
131.696		124.204		224.161
213.971		157.863		199.589
174.258		226.894		154.937
85.8614		140.571		100.931
128.768		72.4322		143.772
209.369		109.771		119.069
166.462		177.91		76.2277
90.631		190.229		180.931
133.538		122.09		223.772
214.139		159.429		199.069
171.232		227.568		156.228
85.7618		138.992		101.42
131.805		71.9066		142.438
210.585		112.852		117.694
164.542		179.938		76.6764
89.4147		187.148		182.306
135.458		120.062		223.324
214.238		161.008		198.58
168.195		228.093		157.562
85.7303		137.404		101.879
134.845		71.5298		141.065
211.663		116.001		116.37
162.548		181.875		77.1844
88.3369		183.999		183.63
137.452		118.125		222.816
214.27		162.596		198.121
165.155		228.47		158.935
85.767		135.809		102.306
137.884		71.3022		139.654
212.601		119.21		115.099
160.484		183.718		77.7508
87.3994		180.79		184.901
139.516		116.282		222.249
214.233		164.191		197.694
162.117		228.698		160.346
85.8717		134.212		102.7
140.913		71.2243		138.21
213.396		122.474		113.884
158.355		185.462		78.3742
86.6042		177.526		186.116
141.645		114.538		221.626
214.128		165.788		197.3
159.087		228.776		161.79
86.0441		132.616		103.061
143.927		71.2958		136.735
214.047		125.784		112.727
156.164		187.104		79.0533
85.9526		174.216		187.273
143.836		112.896		220.947
213.956		167.384		196.939
156.073		228.704		163.265
86.2838		131.023		103.389
146.92		71.5164		135.232
214.554		129.134		111.63
153.918		188.641		79.7867
85.4456		170.866		188.37
146.082		111.359		220.213
213.716		168.977		196.611
153.08		228.483		164.768
86.5901		129.438		103.681
149.886		71.8854		133.705
214.916		132.518		110.596
151.62		190.071		80.5726
85.0843		167.482		189.404
148.38		109.93		219.427
213.41		170.562		196.319
150.114		228.114		166.295
86.9625		127.863		103.939
152.818		72.4018		132.156
215.131		135.927		109.627
149.276		191.389		81.4096
84.869		164.073		190.373
150.724		108.611		218.59
213.038		172.137		196.061
147.182		227.598		167.843
87.3999		126.302		104.161
155.71		73.0643		130.59
215.2		139.356		108.725
146.89		192.594		82.2957
84.8		160.644		191.275
153.11		107.406		217.704
212.6		173.698		195.839
144.29		226.936		169.41
87.9014		124.759		104.348
158.556		73.8712		129.01
215.123		142.795		107.891
144.468		193.683		83.2291
84.8771		157.205		192.109
155.532		106.317		216.771
212.099		175.241		195.652
141.444		226.129		170.99
88.466		123.235		104.498
161.351		74.8207		127.418
214.9		146.239		107.127
142.015		194.654		84.2078
85.1		153.761		192.873
157.985		105.346		215.792
211.534		176.765		195.502
138.649		225.179		172.582
89.0922		121.736		104.613
164.089		75.9105		125.818
214.532		149.68		106.435
139.536		195.506		85.2297
85.468		150.32		193.565
160.465		104.494		214.77
210.908		178.264		195.387
135.911		224.089		174.181
89.7789		120.263		104.691
166.763		77.1381		124.214
214.02		153.111		105.816
137.036		196.236		86.2926
85.9799		146.889		194.184
162.965		103.764		213.707
210.221		179.737		195.309
133.237		222.862		175.785
90.5243		118.819		104.732
169.37		78.5008		122.61
213.365		156.525		105.271
134.52		196.844		87.3943
86.6347		143.475		194.729
165.48		103.156		212.606
209.476		181.181		195.268
130.631		221.499		177.39
91.3271		117.409		104.738
171.902		79.9955		121.007
212.569		159.914		104.802
131.994		197.328		88.5326
87.4305		140.086		195.198
168.006		102.672		211.467
208.673		182.591		195.262
128.098		220.004		178.993
92.1853		116.034		104.707
174.356		81.6188		119.41
211.634		163.272		104.408
129.464		197.688		89.7049
88.3656		136.728		195.592
170.536		102.312		210.295
207.815		183.966		195.293
125.645		218.381		180.59
93.0971		114.698		104.64
176.725		83.3671		117.823
210.562		166.592		104.091
126.934		197.923		90.9088
89.4377		133.408		195.909
173.066		102.078		209.091
206.903		185.303		195.36
123.275		216.633		182.177
94.0607		113.402		104.537
179.006		85.2367		116.247
209.356		169.866		103.852
124.41		198.032		92.1418
90.6444		130.134		196.148
175.59		101.968		207.858
205.939		186.598		195.463
120.994		214.763		183.752
95.0738		112.151		104.399
181.194		87.2233		114.688
208.017		173.089		103.69
121.897		198.016		93.4013
91.9829		126.911		196.31
178.103		101.984		206.599
204.926		187.849		195.601
118.806		212.777		185.312
96.1343		110.946		104.226
183.284		89.3227		113.147
206.55		176.252		103.606
119.4		197.876		94.6847
93.4502		123.748		196.394
180.6		102.124		205.315
203.866		189.054		195.774
116.716		210.677		186.852
97.24		109.79		104.018
185.272		91.5303		111.629
204.957		179.351		103.601
116.925		197.611		95.9892
95.043		120.649		196.399
183.075		102.389		204.011
202.76		190.21		195.982
114.728		208.47		188.371
98.3885		108.685		103.776
187.154		93.8413		110.136
203.242		182.378		103.673
114.476		197.222		97.3123
96.7578		117.622		196.327
185.524		102.778		202.688
201.611		191.315		196.224
112.846		206.159		189.863
99.5774		107.634		103.501
188.927		96.2506		108.672
201.409		185.327		103.822
112.06		196.71		98.651
98.5907		114.673		196.178
187.94		103.29		201.349
200.423		192.367		196.499
111.073		203.749		191.328
100.804		106.638		103.193
190.586		98.7532		107.239
199.462		188.193		104.049
109.68		196.077		100.003
100.538		111.807		195.951
190.32		103.923		199.997
199.196		193.362		196.807
109.414		201.247		192.761
102.066		105.7		102.853
192.129		101.344		105.841
197.405		190.968		104.352
107.342		195.324		101.365
102.595		109.032		195.647
192.658		104.676		198.635
197.934		194.3		197.147
107.871		198.656		194.159
103.361		104.821		102.482
193.553		104.016		104.48
195.243		193.649		104.732
105.051		194.453		102.734
104.757		106.351		195.268
194.949		105.547		197.266
196.639		195.179		197.518
106.447		195.984		195.52
104.685		104.004		102.081
194.854		106.766		103.159
192.98		196.228		105.186
102.811		193.466		104.107
107.02		103.772		194.814
197.189		106.534		195.893
195.315		195.997		197.919
105.146		193.234		196.84
106.037		103.249		101.65
196.031		109.586		101.882
190.621		198.702		105.714
100.627		192.366		105.483
109.379		101.298		194.286
199.373		107.635		194.518
193.963		196.751		198.35
103.969		190.415		198.118
107.412		102.559		101.192
197.08		112.47		100.65
188.171		201.065		106.315
98.5031		191.153		106.857
111.829		98.9352		193.685
